group	type	value	Mean	SD
Negative	Environmental Information Processing	0.3673	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.5714	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.0	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.0	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.0	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.102	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.0	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.0	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.0	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.0	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.0	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.0	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.0	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.5714	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.0	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.0	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.0	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.2041	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.0	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.0	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.0	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.0	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.0	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.1224	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.0	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.0	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.0	8282.835874871795	5785.795897770001
Negative	Environmental Information Processing	0.0	8282.835874871795	5785.795897770001
Negative	Human Diseases	132.42	280.1776636363636	464.25409888164654
Negative	Human Diseases	267.7545	280.1776636363636	464.25409888164654
Negative	Human Diseases	348.5652	280.1776636363636	464.25409888164654
Negative	Human Diseases	466.4785	280.1776636363636	464.25409888164654
Negative	Human Diseases	353.1058	280.1776636363636	464.25409888164654
Negative	Human Diseases	421.1558	280.1776636363636	464.25409888164654
Negative	Human Diseases	46.3515	280.1776636363636	464.25409888164654
Negative	Human Diseases	75.9415	280.1776636363636	464.25409888164654
Negative	Human Diseases	124.6718	280.1776636363636	464.25409888164654
Negative	Human Diseases	171.8409	280.1776636363636	464.25409888164654
Negative	Human Diseases	395.1094	280.1776636363636	464.25409888164654
Negative	Human Diseases	37.4779	280.1776636363636	464.25409888164654
Negative	Human Diseases	34.4979	280.1776636363636	464.25409888164654
Negative	Human Diseases	479.86300000000006	280.1776636363636	464.25409888164654
Negative	Human Diseases	405.0985	280.1776636363636	464.25409888164654
Negative	Human Diseases	51.8833	280.1776636363636	464.25409888164654
Negative	Human Diseases	92.4618	280.1776636363636	464.25409888164654
Negative	Human Diseases	45.6348	280.1776636363636	464.25409888164654
Negative	Human Diseases	88.9203	280.1776636363636	464.25409888164654
Negative	Human Diseases	46.3712	280.1776636363636	464.25409888164654
Negative	Human Diseases	98.0903	280.1776636363636	464.25409888164654
Negative	Human Diseases	102.15	280.1776636363636	464.25409888164654
Negative	Human Diseases	65.5394	280.1776636363636	464.25409888164654
Negative	Human Diseases	77.0606	280.1776636363636	464.25409888164654
Negative	Human Diseases	40.4833	280.1776636363636	464.25409888164654
Negative	Human Diseases	38.1712	280.1776636363636	464.25409888164654
Negative	Human Diseases	38.4888	280.1776636363636	464.25409888164654
Negative	Human Diseases	94.9758	280.1776636363636	464.25409888164654
Negative	Human Diseases	80.593	280.1776636363636	464.25409888164654
Negative	Human Diseases	474.0964	280.1776636363636	464.25409888164654
Negative	Human Diseases	247.1212	280.1776636363636	464.25409888164654
Negative	Human Diseases	31.5476	280.1776636363636	464.25409888164654
Negative	Human Diseases	169.2385	280.1776636363636	464.25409888164654
Negative	Human Diseases	74.5627	280.1776636363636	464.25409888164654
Negative	Human Diseases	98.8573	280.1776636363636	464.25409888164654
Negative	Human Diseases	17.7958	280.1776636363636	464.25409888164654
Negative	Human Diseases	43.7	280.1776636363636	464.25409888164654
Negative	Human Diseases	156.48	280.1776636363636	464.25409888164654
Negative	Human Diseases	34.4567	280.1776636363636	464.25409888164654
Negative	Human Diseases	28.1108	280.1776636363636	464.25409888164654
Negative	Human Diseases	10.125	280.1776636363636	464.25409888164654
Negative	Human Diseases	1.3054	280.1776636363636	464.25409888164654
Negative	Human Diseases	1.25	280.1776636363636	464.25409888164654
Negative	Human Diseases	2.0279	280.1776636363636	464.25409888164654
Negative	Human Diseases	1.9583	280.1776636363636	464.25409888164654
Negative	Human Diseases	49.0558	280.1776636363636	464.25409888164654
Negative	Human Diseases	67.8475	280.1776636363636	464.25409888164654
Negative	Human Diseases	1.5138	280.1776636363636	464.25409888164654
Negative	Human Diseases	36.4929	280.1776636363636	464.25409888164654
Negative	Human Diseases	2.7779	280.1776636363636	464.25409888164654
Negative	Human Diseases	13.4758	280.1776636363636	464.25409888164654
Negative	Human Diseases	10.5208	280.1776636363636	464.25409888164654
Negative	Human Diseases	1.7983	280.1776636363636	464.25409888164654
Negative	Human Diseases	3.8092	280.1776636363636	464.25409888164654
Negative	Human Diseases	25.4721	280.1776636363636	464.25409888164654
Negative	Human Diseases	21.1562	280.1776636363636	464.25409888164654
Negative	Human Diseases	7.875	280.1776636363636	464.25409888164654
Negative	Human Diseases	31.5142	280.1776636363636	464.25409888164654
Negative	Human Diseases	3.3333	280.1776636363636	464.25409888164654
Negative	Human Diseases	23.8892	280.1776636363636	464.25409888164654
Negative	Human Diseases	22.4829	280.1776636363636	464.25409888164654
Negative	Human Diseases	5.1596	280.1776636363636	464.25409888164654
Negative	Human Diseases	84.1217	280.1776636363636	464.25409888164654
Negative	Human Diseases	13.9688	280.1776636363636	464.25409888164654
Negative	Human Diseases	55.9304	280.1776636363636	464.25409888164654
Negative	Human Diseases	39.5137	280.1776636363636	464.25409888164654
Negative	Human Diseases	0.6388	280.1776636363636	464.25409888164654
Negative	Human Diseases	13.2638	280.1776636363636	464.25409888164654
Negative	Human Diseases	1.7917	280.1776636363636	464.25409888164654
Negative	Human Diseases	2.9133	280.1776636363636	464.25409888164654
Negative	Human Diseases	0.7917	280.1776636363636	464.25409888164654
Negative	Human Diseases	39.1946	280.1776636363636	464.25409888164654
Negative	Human Diseases	35.0275	280.1776636363636	464.25409888164654
Negative	Human Diseases	13.1733	280.1776636363636	464.25409888164654
Negative	Human Diseases	2.9792	280.1776636363636	464.25409888164654
Negative	Human Diseases	11.5833	280.1776636363636	464.25409888164654
Negative	Human Diseases	36.1633	280.1776636363636	464.25409888164654
Negative	Human Diseases	9.625	280.1776636363636	464.25409888164654
Negative	Human Diseases	1261.7475	280.1776636363636	464.25409888164654
Negative	Human Diseases	1592.0343	280.1776636363636	464.25409888164654
Negative	Human Diseases	1670.3886	280.1776636363636	464.25409888164654
Negative	Human Diseases	1831.595	280.1776636363636	464.25409888164654
Negative	Human Diseases	1716.2432	280.1776636363636	464.25409888164654
Negative	Human Diseases	1847.4207	280.1776636363636	464.25409888164654
Negative	Human Diseases	1160.8957	280.1776636363636	464.25409888164654
Negative	Human Diseases	1518.5693	280.1776636363636	464.25409888164654
Negative	Human Diseases	1189.0439	280.1776636363636	464.25409888164654
Negative	Human Diseases	1345.4461	280.1776636363636	464.25409888164654
Negative	Human Diseases	1768.8532	280.1776636363636	464.25409888164654
Negative	Human Diseases	1310.5339	280.1776636363636	464.25409888164654
Negative	Human Diseases	1272.0925	280.1776636363636	464.25409888164654
Negative	Human Diseases	1988.0146	280.1776636363636	464.25409888164654
Negative	Human Diseases	2097.4089	280.1776636363636	464.25409888164654
Negative	Human Diseases	999.8804	280.1776636363636	464.25409888164654
Negative	Human Diseases	1227.9911	280.1776636363636	464.25409888164654
Negative	Human Diseases	1178.0789	280.1776636363636	464.25409888164654
Negative	Human Diseases	1589.0389	280.1776636363636	464.25409888164654
Negative	Human Diseases	1042.3596	280.1776636363636	464.25409888164654
Negative	Human Diseases	1217.7932	280.1776636363636	464.25409888164654
Negative	Human Diseases	1411.1457	280.1776636363636	464.25409888164654
Negative	Human Diseases	1223.4582	280.1776636363636	464.25409888164654
Negative	Human Diseases	1389.6336	280.1776636363636	464.25409888164654
Negative	Human Diseases	1274.375	280.1776636363636	464.25409888164654
Negative	Human Diseases	1123.9357	280.1776636363636	464.25409888164654
Negative	Human Diseases	1099.1296	280.1776636363636	464.25409888164654
Negative	Human Diseases	1100.0725	280.1776636363636	464.25409888164654
Negative	Human Diseases	1238.7657	280.1776636363636	464.25409888164654
Negative	Human Diseases	1952.1232	280.1776636363636	464.25409888164654
Negative	Human Diseases	1045.3071	280.1776636363636	464.25409888164654
Negative	Human Diseases	1150.7893	280.1776636363636	464.25409888164654
Negative	Human Diseases	1426.3693	280.1776636363636	464.25409888164654
Negative	Human Diseases	1322.7725	280.1776636363636	464.25409888164654
Negative	Human Diseases	1213.9096	280.1776636363636	464.25409888164654
Negative	Human Diseases	945.9021	280.1776636363636	464.25409888164654
Negative	Human Diseases	937.8336	280.1776636363636	464.25409888164654
Negative	Human Diseases	1282.0714	280.1776636363636	464.25409888164654
Negative	Human Diseases	978.1132	280.1776636363636	464.25409888164654
Negative	Human Diseases	0.0	280.1776636363636	464.25409888164654
Negative	Human Diseases	0.0	280.1776636363636	464.25409888164654
Negative	Human Diseases	0.2211	280.1776636363636	464.25409888164654
Negative	Human Diseases	0.0	280.1776636363636	464.25409888164654
Negative	Human Diseases	0.0	280.1776636363636	464.25409888164654
Negative	Human Diseases	0.0	280.1776636363636	464.25409888164654
Negative	Human Diseases	0.0947	280.1776636363636	464.25409888164654
Negative	Human Diseases	0.6737	280.1776636363636	464.25409888164654
Negative	Human Diseases	0.0	280.1776636363636	464.25409888164654
Negative	Human Diseases	0.0	280.1776636363636	464.25409888164654
Negative	Human Diseases	0.0	280.1776636363636	464.25409888164654
Negative	Human Diseases	1.5789	280.1776636363636	464.25409888164654
Negative	Human Diseases	0.8158	280.1776636363636	464.25409888164654
Negative	Human Diseases	0.0	280.1776636363636	464.25409888164654
Negative	Human Diseases	0.0	280.1776636363636	464.25409888164654
Negative	Human Diseases	0.1	280.1776636363636	464.25409888164654
Negative	Human Diseases	1.0105	280.1776636363636	464.25409888164654
Negative	Human Diseases	0.0	280.1776636363636	464.25409888164654
Negative	Human Diseases	0.7421	280.1776636363636	464.25409888164654
Negative	Human Diseases	0.1421	280.1776636363636	464.25409888164654
Negative	Human Diseases	0.0	280.1776636363636	464.25409888164654
Negative	Human Diseases	0.0	280.1776636363636	464.25409888164654
